ID,Date,Value,Category,Score,Status,Quantity,Price,Region,Priority
4809,2036-03-01,6831,C,54.31,Pending,766,177.06,South,High
4810,2036-03-02,3999,B,56.59,Closed,659,907.44,Central,High
4811,2036-03-03,4440,B,10.58,Closed,380,277.66,Central,Medium
4812,2036-03-04,5056,B,43.59,Pending,60,450.27,North,High
4813,2036-03-05,1305,C,8.66,Active,927,895.79,East,High
4814,2036-03-06,2689,C,30.79,Closed,292,557.34,West,High
4815,2036-03-07,4917,A,90.03,Pending,160,933.52,West,Low
4816,2036-03-08,8080,D,57.45,Closed,447,927.19,West,Low
4817,2036-03-09,9611,B,74.27,Closed,538,466.99,West,Low
4818,2036-03-10,3936,D,57.39,Pending,577,586.56,North,High
4819,2036-03-11,4862,C,19.42,Closed,386,238.01,North,Low
4820,2036-03-12,6649,C,59.48,Active,70,990.63,Central,High
4821,2036-03-13,4261,C,75.54,Active,382,285.53,East,Low
4822,2036-03-14,2819,D,13.84,Closed,685,785.47,South,Medium
4823,2036-03-15,2342,A,81.69,Closed,974,319.84,North,High
4824,2036-03-16,6560,C,55.54,Pending,988,319.91,West,Medium
4825,2036-03-17,3226,A,0.43,Active,225,112.82,South,Medium
4826,2036-03-18,2079,A,51.98,Closed,508,564.3,Central,Medium
4827,2036-03-19,5206,B,39.57,Active,665,252.38,West,Low
4828,2036-03-20,7280,D,29.64,Closed,40,156.91,East,Low
4829,2036-03-21,8235,C,77.13,Pending,146,234.4,South,Medium
4830,2036-03-22,1813,A,89.95,Pending,366,258.58,Central,Medium
4831,2036-03-23,6089,D,76.27,Active,610,509.04,North,Medium
4832,2036-03-24,3031,D,84.68,Active,248,392.06,East,Low
4833,2036-03-25,9514,C,90.88,Closed,12,84.74,West,Medium
4834,2036-03-26,6911,B,91.26,Closed,987,540.67,South,Medium
4835,2036-03-27,3653,B,11.46,Closed,536,789.87,Central,High
4836,2036-03-28,4340,A,45.64,Active,737,578.49,South,Medium
4837,2036-03-29,8876,B,0.03,Pending,510,974.79,East,High
4838,2036-03-30,2141,B,50.65,Pending,245,108.16,North,High
4839,2036-03-31,9558,B,92.42,Active,975,822.94,North,High
4840,2036-04-01,3897,D,19.91,Pending,171,510.64,East,Low
4841,2036-04-02,5041,C,63.98,Active,32,526.38,West,Medium
4842,2036-04-03,3038,D,64.44,Closed,626,523.91,South,Medium
4843,2036-04-04,5270,D,16.04,Active,721,332.07,West,High
4844,2036-04-05,5683,C,23.85,Pending,995,331.31,Central,High
4845,2036-04-06,1494,D,46.2,Active,815,635.53,West,High
4846,2036-04-07,8116,A,18.82,Active,429,54.32,East,High
4847,2036-04-08,2784,A,58.5,Active,35,592.9,North,Medium
4848,2036-04-09,4510,D,48.45,Active,205,727.34,East,Medium
4849,2036-04-10,4786,B,51.92,Pending,890,362.76,East,High
4850,2036-04-11,6266,D,13.45,Closed,384,225.18,South,High
4851,2036-04-12,6428,B,51.73,Pending,905,221.25,East,High
4852,2036-04-13,7681,D,4.95,Pending,266,91.02,Central,High
4853,2036-04-14,7893,A,88.15,Closed,577,98.82,South,Low
4854,2036-04-15,5658,B,34.32,Pending,443,175.02,South,Medium
4855,2036-04-16,8082,A,85.63,Closed,610,28.98,West,Medium
4856,2036-04-17,7869,D,70.17,Closed,697,273.57,East,Low
4857,2036-04-18,8607,C,76.62,Active,750,313.34,West,High
4858,2036-04-19,8669,B,31.45,Pending,485,995.27,West,High
4859,2036-04-20,7219,B,22.77,Closed,985,991.77,South,Medium
4860,2036-04-21,5534,D,40.67,Pending,470,195.18,West,Low
4861,2036-04-22,6979,D,2.42,Pending,266,220.9,West,High
4862,2036-04-23,9890,B,91.88,Closed,986,496.99,South,Medium
4863,2036-04-24,2312,C,38.7,Active,915,157.3,South,Medium
4864,2036-04-25,3962,D,98.86,Closed,744,509.0,North,Medium
4865,2036-04-26,3938,D,76.14,Active,109,405.4,East,Low
4866,2036-04-27,4197,D,8.05,Closed,489,331.38,North,Low
4867,2036-04-28,6296,C,66.02,Closed,178,824.38,South,Low
4868,2036-04-29,8204,B,27.08,Active,249,829.84,Central,Low
4869,2036-04-30,6730,A,24.37,Active,836,988.01,West,Low
4870,2036-05-01,1126,D,25.66,Pending,872,230.86,West,Low
4871,2036-05-02,6602,C,91.61,Closed,5,889.39,South,Medium
4872,2036-05-03,2191,B,50.0,Pending,157,542.47,West,Medium
4873,2036-05-04,3639,B,66.95,Pending,230,595.54,North,High
4874,2036-05-05,2366,C,28.09,Active,628,897.33,West,High
4875,2036-05-06,7453,D,52.3,Active,261,943.2,Central,High
4876,2036-05-07,7671,A,35.01,Pending,828,729.54,East,Low
4877,2036-05-08,7683,D,32.11,Active,321,354.36,North,Low
4878,2036-05-09,5539,B,24.7,Closed,127,494.77,East,High
4879,2036-05-10,9876,A,40.9,Active,28,618.9,East,High
4880,2036-05-11,3887,D,66.0,Active,851,830.35,Central,Low
4881,2036-05-12,5086,A,22.2,Closed,510,661.37,Central,Low
4882,2036-05-13,3261,C,96.54,Active,228,371.79,Central,Medium
4883,2036-05-14,5180,D,12.46,Pending,641,423.7,Central,High
4884,2036-05-15,3841,B,48.02,Pending,541,59.93,North,Low
4885,2036-05-16,7040,B,8.5,Pending,179,925.03,Central,Medium
4886,2036-05-17,4560,A,2.27,Active,676,97.24,North,Medium
4887,2036-05-18,5758,C,92.27,Active,672,584.13,West,Low
4888,2036-05-19,1626,D,81.04,Active,832,872.94,East,Low
4889,2036-05-20,6014,C,69.42,Pending,910,426.66,West,Medium
4890,2036-05-21,2375,C,86.52,Active,288,802.12,West,Medium
4891,2036-05-22,2181,A,80.28,Closed,494,805.78,South,Low
4892,2036-05-23,6708,A,64.72,Active,265,69.25,West,High
4893,2036-05-24,1490,D,84.73,Pending,467,418.02,West,High
4894,2036-05-25,4729,B,39.08,Closed,395,694.12,South,High
4895,2036-05-26,6974,D,55.28,Closed,432,428.13,West,High
4896,2036-05-27,4534,C,77.63,Pending,435,549.72,South,High
4897,2036-05-28,4296,A,8.48,Closed,388,598.51,North,High
4898,2036-05-29,2940,C,85.86,Closed,809,159.72,East,High
4899,2036-05-30,6014,A,15.68,Closed,537,417.86,Central,Low
4900,2036-05-31,2882,B,86.45,Closed,145,38.18,West,Medium
4901,2036-06-01,5908,C,31.13,Closed,175,158.13,North,Medium
4902,2036-06-02,3987,A,32.68,Active,520,517.13,East,Medium
4903,2036-06-03,6585,D,7.39,Pending,314,577.85,North,Medium
4904,2036-06-04,4159,D,88.59,Pending,621,154.77,South,High
4905,2036-06-05,5530,D,17.45,Active,129,758.06,North,Low
4906,2036-06-06,1681,C,63.0,Active,514,379.26,West,Medium
4907,2036-06-07,6254,A,64.4,Pending,10,921.44,West,High
4908,2036-06-08,2073,A,28.12,Pending,347,393.79,Central,High
4909,2036-06-09,3387,A,98.57,Active,117,158.31,Central,High
4910,2036-06-10,3693,C,6.42,Active,411,760.39,West,Low
4911,2036-06-11,5340,A,60.79,Closed,397,572.12,North,Low
4912,2036-06-12,3156,B,47.95,Active,831,392.82,West,Low
4913,2036-06-13,8966,C,24.55,Active,11,362.4,North,Medium
4914,2036-06-14,3580,B,16.36,Closed,398,159.26,West,Medium
4915,2036-06-15,8257,B,73.71,Closed,608,347.43,East,Low
4916,2036-06-16,3159,D,91.63,Pending,976,39.05,North,Low
4917,2036-06-17,7772,C,10.75,Pending,892,507.38,South,Low
4918,2036-06-18,2627,A,19.4,Active,93,897.76,South,Low
4919,2036-06-19,9219,B,98.63,Closed,102,797.38,Central,High
4920,2036-06-20,8080,C,1.5,Closed,98,38.24,East,Medium
4921,2036-06-21,2985,A,50.83,Pending,282,882.45,South,High
4922,2036-06-22,9488,D,51.61,Pending,965,457.8,West,Medium
4923,2036-06-23,3181,C,26.32,Active,979,198.98,South,High
4924,2036-06-24,3296,C,66.3,Closed,807,754.89,West,High
4925,2036-06-25,8164,C,94.49,Pending,860,329.64,East,High
4926,2036-06-26,3597,A,45.02,Active,668,260.79,Central,Low
4927,2036-06-27,1901,B,74.94,Active,657,169.71,South,High
4928,2036-06-28,7060,B,64.61,Active,421,491.76,Central,High
4929,2036-06-29,2677,C,47.29,Pending,364,102.46,East,Low
4930,2036-06-30,3881,C,4.98,Pending,211,787.76,North,Low
4931,2036-07-01,6622,A,74.17,Pending,667,475.97,East,Medium
4932,2036-07-02,9052,D,36.33,Pending,754,452.51,East,High
4933,2036-07-03,2378,C,22.45,Pending,508,11.84,East,Medium
4934,2036-07-04,2248,C,94.83,Closed,76,819.69,North,Medium
4935,2036-07-05,6650,D,77.35,Closed,323,497.91,North,High
4936,2036-07-06,7079,C,96.23,Closed,890,445.5,East,Medium
4937,2036-07-07,8036,B,25.62,Closed,452,763.77,North,Low
4938,2036-07-08,7487,C,83.58,Active,687,72.27,West,Low
4939,2036-07-09,2058,B,60.77,Active,623,373.01,East,High
4940,2036-07-10,3048,A,98.15,Closed,971,579.98,South,Medium
4941,2036-07-11,7115,A,94.63,Pending,930,465.97,West,High
4942,2036-07-12,5248,B,97.3,Closed,18,189.82,East,Low
4943,2036-07-13,3476,B,95.18,Closed,291,306.28,South,High
4944,2036-07-14,5603,D,0.77,Active,786,307.2,South,Low
4945,2036-07-15,4553,B,74.11,Pending,750,992.05,Central,Low
4946,2036-07-16,1220,B,27.19,Active,198,332.94,Central,Low
4947,2036-07-17,5818,C,70.5,Pending,162,213.13,South,Medium
4948,2036-07-18,8192,D,98.06,Active,417,824.41,East,Medium
4949,2036-07-19,5623,B,3.94,Closed,384,426.96,East,Medium
4950,2036-07-20,8349,B,56.7,Pending,200,449.43,East,Medium
4951,2036-07-21,6618,B,73.5,Active,746,553.4,East,Low
4952,2036-07-22,8209,C,25.34,Closed,895,599.73,South,Low
4953,2036-07-23,5576,C,22.51,Active,852,594.65,North,Low
4954,2036-07-24,2871,C,6.03,Active,498,44.15,North,Medium
4955,2036-07-25,8915,A,9.39,Active,980,820.65,East,High
4956,2036-07-26,2462,C,65.67,Closed,43,202.9,Central,High
4957,2036-07-27,6521,B,50.52,Pending,82,299.42,South,Medium
4958,2036-07-28,9536,C,3.01,Active,539,181.7,North,Medium
4959,2036-07-29,9236,C,96.97,Closed,304,769.41,South,Medium
4960,2036-07-30,8813,D,65.6,Active,581,587.82,Central,Medium
4961,2036-07-31,3068,B,51.55,Pending,199,757.74,South,Low
4962,2036-08-01,6753,C,27.27,Active,406,656.86,Central,Medium
4963,2036-08-02,8237,A,65.81,Closed,930,113.12,Central,Low
4964,2036-08-03,8016,D,36.42,Active,427,308.48,West,Medium
4965,2036-08-04,7191,C,70.25,Active,461,512.19,Central,Low
4966,2036-08-05,2514,D,68.26,Pending,884,311.9,West,Low
4967,2036-08-06,3598,D,9.27,Pending,480,215.23,Central,Low
4968,2036-08-07,2001,A,90.93,Pending,728,871.11,Central,Medium
4969,2036-08-08,2033,A,48.7,Active,124,750.31,South,Low
4970,2036-08-09,7899,A,39.29,Closed,528,351.77,West,Medium
4971,2036-08-10,9465,B,95.55,Active,638,767.36,North,Low
4972,2036-08-11,6051,D,43.82,Active,526,631.26,North,Low
4973,2036-08-12,5476,C,72.12,Active,39,13.75,South,Medium
4974,2036-08-13,1478,A,65.51,Active,199,386.46,North,High
4975,2036-08-14,1515,A,16.51,Pending,108,297.58,North,Medium
4976,2036-08-15,2191,D,99.11,Pending,268,225.73,Central,High
4977,2036-08-16,7297,D,46.36,Pending,980,259.07,East,Medium
4978,2036-08-17,1271,D,39.48,Pending,353,942.94,East,Low
4979,2036-08-18,9334,C,91.96,Closed,311,491.45,North,Medium
4980,2036-08-19,8778,B,52.92,Active,390,849.23,South,High
4981,2036-08-20,7008,B,70.51,Active,40,222.07,South,Low
4982,2036-08-21,8987,A,84.62,Active,859,182.66,West,Medium
4983,2036-08-22,4332,B,23.55,Closed,781,889.9,South,Medium
4984,2036-08-23,1787,C,16.95,Closed,581,500.75,South,Low
4985,2036-08-24,7222,B,6.85,Pending,152,896.2,Central,High
4986,2036-08-25,1622,C,89.71,Active,970,72.4,Central,Medium
4987,2036-08-26,4841,A,20.04,Active,187,917.27,North,High
4988,2036-08-27,4676,D,30.78,Closed,430,421.29,South,Medium
4989,2036-08-28,3572,C,28.58,Active,864,163.82,East,Medium
4990,2036-08-29,7915,D,30.46,Closed,457,686.55,South,Medium
4991,2036-08-30,6033,A,66.81,Pending,753,798.93,South,High
4992,2036-08-31,8788,C,95.41,Closed,227,56.9,North,Low
4993,2036-09-01,6214,C,32.95,Active,428,987.32,East,Medium
4994,2036-09-02,5712,B,40.76,Closed,204,700.06,North,Low
4995,2036-09-03,1066,C,77.11,Closed,779,328.19,South,Medium
4996,2036-09-04,8533,A,43.23,Pending,118,159.78,East,Medium
4997,2036-09-05,5616,D,92.6,Active,829,398.61,South,High
4998,2036-09-06,2140,C,50.32,Active,804,228.36,North,Low
4999,2036-09-07,6730,A,34.77,Pending,968,499.21,North,Low
5000,2036-09-08,8465,A,97.16,Closed,394,784.07,Central,High
5001,2036-09-09,5471,C,42.58,Closed,974,663.53,East,Low
5002,2036-09-10,4339,B,23.12,Active,222,441.58,Central,Medium
5003,2036-09-11,1548,C,17.77,Closed,897,127.75,East,Medium
5004,2036-09-12,8675,C,99.52,Pending,63,957.59,West,Low
5005,2036-09-13,9264,B,75.3,Active,396,277.67,East,Low
5006,2036-09-14,1198,A,40.87,Closed,5,285.06,South,Low
5007,2036-09-15,1571,C,82.64,Pending,334,649.05,East,High
5008,2036-09-16,1790,B,54.68,Pending,292,772.8,Central,Low
5009,2036-09-17,2174,D,31.74,Active,508,984.31,North,Low
5010,2036-09-18,1178,D,74.34,Active,145,969.47,North,Medium
5011,2036-09-19,3244,B,74.59,Closed,954,914.62,East,High
5012,2036-09-20,5086,A,50.02,Closed,662,440.96,West,Low
5013,2036-09-21,1734,B,4.52,Closed,159,175.0,North,Low
5014,2036-09-22,7232,A,7.7,Pending,922,588.63,North,High
5015,2036-09-23,1798,D,78.87,Pending,781,27.08,North,Medium
5016,2036-09-24,8601,C,82.35,Closed,959,204.29,West,High
5017,2036-09-25,9979,B,67.83,Active,963,12.5,Central,Medium
5018,2036-09-26,3795,D,83.91,Pending,831,188.73,East,Low
5019,2036-09-27,5588,C,71.95,Pending,11,480.01,West,Low
5020,2036-09-28,8297,D,89.69,Closed,69,399.39,East,High
5021,2036-09-29,4084,B,15.04,Active,704,375.6,South,Low
5022,2036-09-30,1731,B,38.77,Pending,614,832.64,East,High
5023,2036-10-01,2129,C,46.41,Active,964,678.25,North,High
5024,2036-10-02,2605,B,29.77,Pending,544,937.07,West,High
5025,2036-10-03,3933,D,72.54,Active,202,450.89,West,Low
5026,2036-10-04,9516,C,91.24,Active,266,279.51,Central,Medium
5027,2036-10-05,6074,C,41.25,Pending,108,131.46,South,Low
5028,2036-10-06,8099,D,94.15,Active,54,675.31,Central,Medium
5029,2036-10-07,2490,A,51.68,Pending,951,843.32,Central,Medium
5030,2036-10-08,1893,C,52.25,Pending,338,191.9,South,Medium
5031,2036-10-09,2390,A,60.02,Active,190,879.97,North,Low
5032,2036-10-10,4389,D,26.83,Pending,239,531.01,West,Medium
5033,2036-10-11,5239,D,38.34,Active,951,152.64,East,Low
5034,2036-10-12,5479,C,55.32,Pending,343,646.43,South,Low
5035,2036-10-13,3263,B,94.2,Active,850,524.85,Central,High
5036,2036-10-14,4432,C,64.27,Pending,291,37.9,East,Low
5037,2036-10-15,3371,B,33.31,Pending,323,405.25,South,Low
5038,2036-10-16,5312,A,1.05,Closed,321,786.94,South,Low
5039,2036-10-17,2515,B,98.17,Pending,785,559.87,North,Low
5040,2036-10-18,7326,C,49.3,Pending,42,289.22,North,Medium
5041,2036-10-19,8088,B,93.85,Active,955,929.36,West,Medium
5042,2036-10-20,6586,D,54.93,Active,198,245.4,West,Low
5043,2036-10-21,3917,A,60.55,Active,889,260.21,East,Low
5044,2036-10-22,6731,D,71.19,Active,633,361.09,West,High
5045,2036-10-23,8686,D,32.1,Closed,907,895.59,South,Medium
5046,2036-10-24,2167,D,69.9,Closed,846,512.55,South,Low
5047,2036-10-25,9302,D,52.68,Active,284,685.36,South,High
5048,2036-10-26,6109,B,67.25,Active,807,976.5,South,High
5049,2036-10-27,5327,D,83.58,Active,182,785.46,North,Low
5050,2036-10-28,6810,B,18.42,Active,612,180.87,South,High
5051,2036-10-29,4655,D,61.36,Pending,11,790.47,South,High
5052,2036-10-30,4793,C,5.21,Active,883,750.85,South,High
5053,2036-10-31,7738,D,10.21,Pending,745,240.29,Central,Medium
5054,2036-11-01,2577,C,67.46,Active,442,332.1,East,High
5055,2036-11-02,3220,B,7.09,Closed,629,713.03,East,High
5056,2036-11-03,2030,A,59.54,Closed,424,246.01,South,Low
5057,2036-11-04,7691,B,22.0,Active,500,216.11,South,Low
5058,2036-11-05,4992,A,30.41,Closed,388,706.44,East,Medium
5059,2036-11-06,1913,A,12.96,Closed,576,881.79,West,Low
5060,2036-11-07,7358,D,24.87,Closed,688,84.27,Central,Medium
5061,2036-11-08,3181,A,82.13,Closed,454,451.45,Central,High
5062,2036-11-09,4197,B,63.89,Pending,998,611.1,West,High
5063,2036-11-10,7040,D,94.98,Pending,595,679.51,South,High
5064,2036-11-11,2462,A,4.87,Pending,927,996.23,East,Low
5065,2036-11-12,8037,B,79.24,Pending,2,685.87,Central,Medium
5066,2036-11-13,5994,A,69.91,Active,811,623.95,West,Low
5067,2036-11-14,6308,A,26.09,Closed,729,989.84,West,Low
5068,2036-11-15,7221,D,72.92,Closed,242,70.06,North,Medium
5069,2036-11-16,8090,D,71.65,Active,809,83.69,West,Medium
5070,2036-11-17,8769,B,45.93,Active,60,565.08,North,Medium
5071,2036-11-18,1687,D,68.86,Pending,368,365.08,North,High
5072,2036-11-19,5661,D,44.46,Pending,715,105.73,Central,Low
5073,2036-11-20,2894,C,33.55,Closed,942,313.38,South,Low
5074,2036-11-21,8389,C,46.65,Active,40,677.61,South,High
5075,2036-11-22,5922,B,89.51,Closed,315,881.81,West,Medium
5076,2036-11-23,7322,D,38.46,Active,557,103.38,East,Low
5077,2036-11-24,4183,B,40.37,Pending,298,544.74,East,High
5078,2036-11-25,4797,C,60.84,Closed,631,303.15,North,Low
5079,2036-11-26,6178,C,75.3,Closed,917,670.65,West,Low
5080,2036-11-27,4968,C,73.46,Active,643,553.96,West,Low
5081,2036-11-28,3716,B,1.98,Closed,450,927.44,South,Medium
5082,2036-11-29,1190,D,68.74,Pending,395,47.31,East,Medium
5083,2036-11-30,2335,A,45.06,Closed,792,475.34,Central,Low
5084,2036-12-01,9181,D,52.41,Active,562,200.83,West,Medium
5085,2036-12-02,1378,B,56.17,Closed,88,541.41,West,High
5086,2036-12-03,4829,C,73.17,Pending,533,855.04,South,High
5087,2036-12-04,7380,A,83.13,Active,921,912.2,Central,Low
5088,2036-12-05,1615,B,64.63,Active,388,404.25,Central,High
5089,2036-12-06,3330,C,56.39,Pending,744,813.66,Central,Medium
5090,2036-12-07,2754,B,37.38,Active,381,287.7,Central,Medium
5091,2036-12-08,1463,A,13.79,Active,555,16.24,East,High
5092,2036-12-09,5267,C,95.86,Closed,431,856.69,North,Low
5093,2036-12-10,4158,D,46.18,Active,535,128.22,Central,High
5094,2036-12-11,4624,B,56.62,Closed,956,27.44,North,Medium
5095,2036-12-12,5938,A,75.11,Pending,216,360.26,North,Low
5096,2036-12-13,6417,D,6.84,Pending,277,385.59,South,Medium
5097,2036-12-14,7004,A,85.5,Pending,194,86.45,Central,Low
5098,2036-12-15,9881,B,79.7,Pending,727,816.04,East,Low
5099,2036-12-16,6603,A,77.44,Active,179,411.54,South,Low
5100,2036-12-17,3212,C,2.2,Active,143,495.02,South,Medium
5101,2036-12-18,7120,A,52.65,Closed,826,271.98,North,Low
5102,2036-12-19,6818,B,5.43,Closed,538,516.39,West,Low
5103,2036-12-20,1382,C,55.09,Closed,218,769.06,East,High
5104,2036-12-21,3256,A,71.84,Active,511,907.12,Central,High
5105,2036-12-22,2412,A,12.19,Closed,988,970.82,Central,Medium
5106,2036-12-23,7146,C,69.49,Active,59,432.46,East,Low
5107,2036-12-24,1371,D,44.95,Pending,346,990.13,Central,High
5108,2036-12-25,6806,D,81.16,Active,557,302.01,West,Medium
5109,2036-12-26,6565,C,53.36,Pending,962,16.91,West,Low
5110,2036-12-27,9802,A,33.61,Closed,419,769.94,Central,Medium
5111,2036-12-28,9307,D,33.2,Active,224,186.65,South,Low
5112,2036-12-29,8437,C,89.75,Closed,350,61.93,Central,High
5113,2036-12-30,1446,B,45.29,Closed,768,924.77,Central,Low
5114,2036-12-31,2391,A,40.58,Pending,622,793.89,East,High
5115,2037-01-01,2340,B,3.99,Closed,832,111.64,West,Low
5116,2037-01-02,3939,A,36.43,Active,852,779.14,South,Low
5117,2037-01-03,6969,D,84.96,Closed,762,845.56,East,High
5118,2037-01-04,5813,B,76.1,Pending,77,906.25,East,High
5119,2037-01-05,4569,B,22.09,Pending,795,548.26,South,High
5120,2037-01-06,6454,C,41.31,Closed,599,706.38,South,Medium
5121,2037-01-07,4150,D,19.66,Pending,762,764.62,East,High
5122,2037-01-08,7414,D,95.42,Closed,208,691.75,Central,Low
5123,2037-01-09,5657,A,59.81,Pending,159,650.37,South,Medium
5124,2037-01-10,7947,C,75.44,Closed,524,552.08,North,Medium
5125,2037-01-11,8943,C,71.38,Closed,225,484.4,South,Medium
5126,2037-01-12,4662,A,87.37,Active,358,996.16,East,Medium
5127,2037-01-13,5482,B,94.93,Active,813,344.19,North,High
5128,2037-01-14,5797,A,3.24,Closed,384,97.39,East,Low
5129,2037-01-15,6068,A,97.53,Active,544,767.39,West,Low
5130,2037-01-16,6480,A,87.05,Active,566,221.69,West,Medium
5131,2037-01-17,9033,C,38.29,Pending,504,537.37,Central,Medium
5132,2037-01-18,1983,A,83.71,Active,450,104.84,South,High
5133,2037-01-19,6607,A,73.66,Pending,242,623.09,East,Low
5134,2037-01-20,9543,A,79.31,Active,369,944.57,North,High
5135,2037-01-21,2907,D,22.07,Active,627,725.48,South,Medium
5136,2037-01-22,7924,B,64.86,Closed,471,222.39,Central,Medium
5137,2037-01-23,9737,B,2.59,Active,288,971.43,East,Medium
5138,2037-01-24,5174,B,84.82,Closed,399,314.02,East,Low
5139,2037-01-25,8265,B,95.1,Closed,104,442.25,West,Low
5140,2037-01-26,2990,C,66.21,Closed,311,503.14,Central,Medium
5141,2037-01-27,6596,C,51.27,Closed,809,990.81,East,Low
5142,2037-01-28,4998,A,72.57,Active,127,78.2,West,Medium
5143,2037-01-29,4775,C,32.64,Closed,40,699.76,West,Low
5144,2037-01-30,5645,B,62.64,Active,72,368.31,North,Low
5145,2037-01-31,3061,D,71.9,Active,747,87.54,Central,Medium
5146,2037-02-01,5487,A,14.27,Pending,882,935.68,Central,Low
5147,2037-02-02,5435,A,14.01,Pending,945,593.96,East,Medium
5148,2037-02-03,3644,B,71.61,Pending,982,755.98,North,High
5149,2037-02-04,2045,B,43.18,Closed,247,247.98,South,Low
5150,2037-02-05,8951,B,88.92,Active,806,763.93,East,High
5151,2037-02-06,7449,C,31.19,Active,247,830.19,West,Medium
5152,2037-02-07,3681,A,4.24,Closed,312,436.52,South,Medium
5153,2037-02-08,4199,B,64.99,Pending,34,576.24,South,Low
5154,2037-02-09,7768,D,68.42,Pending,129,972.15,East,Low
5155,2037-02-10,8440,A,55.36,Active,10,848.26,North,Low
5156,2037-02-11,9633,A,68.33,Active,168,450.4,Central,Medium
5157,2037-02-12,3550,C,52.38,Active,784,667.93,North,Low
5158,2037-02-13,5225,A,69.26,Pending,216,786.39,East,High
5159,2037-02-14,1596,B,4.39,Active,942,34.09,Central,Low
5160,2037-02-15,7054,B,36.84,Pending,408,592.48,South,Medium
5161,2037-02-16,2505,D,21.08,Pending,752,984.68,West,High
5162,2037-02-17,7468,A,9.93,Pending,526,947.71,North,High
5163,2037-02-18,8236,A,23.41,Closed,602,834.12,Central,Low
5164,2037-02-19,2551,C,19.13,Closed,935,115.15,North,Medium
5165,2037-02-20,7852,B,97.31,Active,18,994.1,Central,Medium
5166,2037-02-21,2449,D,28.65,Pending,340,613.44,West,Low
5167,2037-02-22,6953,B,23.1,Active,681,230.68,East,Medium
5168,2037-02-23,9456,A,83.49,Pending,568,677.53,East,Low
5169,2037-02-24,9042,A,41.91,Active,676,857.96,Central,Medium
5170,2037-02-25,3659,D,42.15,Active,664,121.2,Central,High
